Datum,Adress,Kommun,Område,Slutpris/Sistabud,Pris,Boarea,Rum
2025-04-12,Jämtlandsgatan 99,Stockholm,Parkstad,Slutpris,2850000,65.0,3.0
2025-04-12,Borensvägen 44,Stockholm,Årsta,Slutpris,3900000,65.0,3.0
2025-04-12,Wollmar Yxkullsgatan 4A,Stockholm,Södermalm,Slutpris,8000000,70.0,3.0
2025-04-12,Dianastigen 11D,Norrtälje,Rimbo,Slutpris,1250000,66.0,3.0
2025-04-12,Torsgatan 50,Stockholm,Vasastan,Slutpris,6500000,60.0,2.0
2025-04-12,Russinvägen 85,Stockholm,Hökarängen,Slutpris,2920000,62.0,2.0
2025-04-12,Kvarnvägen 32,Järfälla,Jakobsberg,Slutpris,1750000,81.0,3.0
2025-04-12,Flintlåsvägen 42,Sollentuna,Edsberg,Slutpris,2425000,76.5,3.0
2025-04-12,Mjölnerbacken 11,Sundbyberg,Rissne,Slutpris,2900000,89.0,4.0
2025-04-12,Ploggatan 1,Stockholm,Södermalm,Slutpris,3600000,36.0,1.0
2025-04-12,Maria Winkvists väg 10A,Norrtälje,Solbacka Strand,Slutpris,1525000,46.0,2.0
2025-04-12,Skåpvägen 1,Stockholm,Gubbängen,Slutpris,2895000,57.0,2.0
2025-04-12,Fridensborgsvägen 135,Solna,Järvastaden,Slutpris,6450000,110.0,5.0
2025-04-12,Karlsborgsvägen 6,Stockholm,Hammarbyhöjden,Sista bud,2715000,41.0,2.0
2025-04-12,Centralvägen 21,Solna,Skytteholm,Slutpris,5100000,85.0,3.0
2025-04-11,Älvkarleövägen 2,Stockholm,Hjorthagen,Slutpris,3225000,44.2,2.0
2025-04-11,Pilotgatan 31,Stockholm,Skarpnäcks stadsdelsområde,Slutpris,2950000,76.0,3.0
2025-04-11,Norrtullsgatan 38,Stockholm,Vasastan,Slutpris,3300000,29.0,1.0
2025-04-11,Tyska Bottens väg 45D,Stockholm,Bromma,Slutpris,9450000,122.0,5.0
2025-04-11,Lomvägen 611,Sollentuna,Kärrdal,Slutpris,3200000,97.0,4.0
2025-04-11,Källängsvägen 63,Lidingö,Lidingö kommun,Slutpris,2800000,56.5,2.0
2025-04-11,Roslagsgatan 40B,Stockholm,Vasastan,Slutpris,7430000,61.0,2.5
2025-04-11,Götgatan 10,Sundbyberg,Centrala Sundbyberg,Slutpris,1925000,25.0,1.0
2025-04-11,Rörstrandsgatan 36A,Stockholm,Vasastan,Slutpris,4000000,30.0,1.0
2025-04-11,Fredsgränd 13,Sundbyberg,Centrala Sundbyberg,Slutpris,5950000,77.0,3.0
2025-04-11,Love Almqvists väg 4A,Stockholm,Kungsholmen,Slutpris,3500000,38.0,2.0
2025-04-11,Frejgatan 52,Stockholm,Vasastan,Slutpris,9200000,71.0,3.0
2025-04-11,Månstorpsvägen 5,Botkyrka,Gamla Tullingeberg,Slutpris,1850000,66.0,3.0
2025-04-11,Zetterlundsslingan 6,Vallentuna,Kragstalund,Slutpris,2050000,40.0,2.0
2025-04-11,Pilotgatan 31,Stockholm,Skarpnäck,Slutpris,2950000,75.5,3.0
2025-04-11,Atlasgatan 13,Stockholm,Vasastan,Slutpris,3400000,28.0,1.0
2025-04-11,Nybrogatan 85A,Stockholm,Östermalm,Slutpris,8075000,58.0,2.0
2025-04-11,Drottninggatan 73E,Stockholm,Norrmalm,Slutpris,6200000,53.0,2.0
2025-04-11,Teknikvägen 19,Järfälla,Kallhäll,Slutpris,3200000,101.5,5.0
2025-04-11,Täppgränd 113,Stockholm,Enskededalen,Slutpris,4650000,103.0,4.0
2025-04-11,Ringvägen 158,Stockholm,Stockholm Södermalm,Slutpris,2550000,22.0,1.0
2025-04-11,Torsgatan 31,Stockholm,Vasastan,Slutpris,4000000,30.0,2.0
2025-04-11,Tellusborgsvägen 92,Stockholm,Telefonplan,Sista bud,2710000,35.0,1.5
2025-04-11,Vendevägen 9E,Danderyd,Djursholms Torg,Slutpris,9500000,90.0,3.0
2025-04-11,Roslagsgatan 51,Stockholm,Vasastan,Slutpris,3300000,28.0,1.0
2025-04-11,Styrmansgatan 17,Stockholm,Östermalm,Slutpris,12100000,98.0,3.0
2025-04-11,Tomtebogatan 28,Stockholm,Birkastan,Slutpris,5250000,44.0,1.5
2025-04-11,Furusundsgatan 14,Stockholm,Gärdet,Slutpris,9520000,83.0,3.0
2025-04-11,Slipgatan 9,Stockholm,Södermalm,Slutpris,3350000,38.0,1.0
2025-04-11,Ekensbergskajen 5,Stockholm,Gröndal,Slutpris,15200000,161.0,5.0
2025-04-11,Vegagatan 25,Sundbyberg,Unspecified,Slutpris,2575000,34.0,2.0
2025-04-11,Ola Hanssonsgatan 6,Stockholm,Kungsholmen,Sista bud,2875000,37.0,2.0
2025-04-11,Metargatan 5,Stockholm,Södermalm Sofia,Slutpris,3500000,32.0,1.0
2025-04-11,Lignagatan 5,Stockholm,Södermalm,Slutpris,5105000,63.0,2.0
2025-04-11,Starrängsringen 43,Stockholm,Gärdet,Slutpris,6500000,71.0,2.5
2025-04-11,Anders Lundströms gata 18,Solna,Frösunda,Slutpris,7655000,117.0,5.0
2025-04-11,Gamla Enköpingsvägen 162,Sundbyberg,Ursvik,Slutpris,4150000,104.0,4.0
2025-04-11,Artillerigatan 63,Stockholm,Östermalm,Slutpris,5410000,44.0,1.5
2025-04-11,Gamla Bromstensvägen 123D,Stockholm,Spånga,Slutpris,4300000,97.0,4.0
2025-04-11,Stramaljvägen 16,Stockholm,Bromma,Slutpris,3300000,51.0,2.0
2025-04-11,Fleminggatan 101,Stockholm,Kungsholmen,Slutpris,10300000,87.0,3.0
2025-04-11,Pepparvägen 43,Stockholm,Farsta,Slutpris,4025000,79.0,3.0
2025-04-11,Etsarvägen 1,Stockholm,Gullmarsplan,Slutpris,3300000,37.5,2.0
2025-04-11,Grimvägen 4,Danderyd,Djursholm,Slutpris,1970000,49.0,1.0
2025-04-11,Luntmakargatan 36,Stockholm,Norrmalm,Slutpris,5000000,50.0,2.0
2025-04-11,Önskehemsgatan 8,Stockholm,Högdalen,Slutpris,2400000,60.0,2.0
2025-04-11,Västertorpsvägen 80,Stockholm,Västertorp,Slutpris,2795000,69.0,2.5
2025-04-11,Bondegatan 25A,Stockholm,Södermalm,Slutpris,4750000,49.5,2.0
2025-04-11,Erik Segersälls väg 3,Stockholm,Aspudden,Slutpris,5400000,56.0,3.0
2025-04-11,Kryssarvägen 11,Täby,Näsby Park,Slutpris,3400000,74.5,3.0
2025-04-11,Förrådsvägen 40,Huddinge,Huddinge Centrum,Slutpris,1900000,34.0,1.0
2025-04-11,Nytorgsgatan 15A,Stockholm,Södermalm,Slutpris,5900000,56.0,2.0
2025-04-11,Frejgatan 35,Sigtuna,Valsta,Slutpris,1025000,63.0,2.0
2025-04-11,Bäckvägen 153,Stockholm,Hägerstensåsen,Slutpris,2865000,47.0,2.0
2025-04-11,Igeldammsgatan 10,Stockholm,Kungsholmen,Slutpris,5650000,49.0,2.0
2025-04-11,Svartensgatan 10,Stockholm,Södermalm,Slutpris,4300000,39.0,2.0
2025-04-11,Folkungagatan 104,Stockholm,Södermalm,Slutpris,7010000,61.0,2.0
2025-04-11,Finserudsgränd 15B,Nacka,Älta,Slutpris,2575000,59.0,3.0
2025-04-11,Järlasjöbrinken 6,Nacka,Järla Sjö,Slutpris,10600000,127.5,4.0
2025-04-11,Odelbergsvägen 30,Stockholm,Enskede Gård,Slutpris,3165000,42.0,2.0
2025-04-11,Sankt Eriksgatan 31,Stockholm,Kungsholmen,Slutpris,4260000,39.0,2.0
2025-04-11,Rävsnäsvägen 56,Stockholm,Älvsjö,Slutpris,3100000,84.5,3.0
2025-04-11,Strandvägen 94,Tyresö,Tyresö Strand,Slutpris,4100000,76.0,3.0
2025-04-11,Helsingörsgatan 40,Stockholm,Kista,Sista bud,1400000,81.5,3.0
2025-04-11,Sandfjärdsgatan 19,Stockholm,Årsta,Sista bud,2300000,40.0,1.0
2025-04-11,Sandelsgatan 10,Stockholm,Östermalm,Slutpris,8500000,79.0,3.0
2025-04-11,Upplandsgatan 32,Stockholm,Odenplan,Sista bud,2950000,28.0,1.0
2025-04-11,Kinnekullevägen 49,Stockholm,Bromma,Slutpris,4400000,53.0,2.0
2025-04-11,Alphyddevägen 13,Nacka,Alphyddan,Slutpris,2495000,53.6,2.0
2025-04-11,Trångsundstorget 1,Huddinge,Trångsund,Slutpris,1600000,44.0,1.0
2025-04-11,Klostervägen 5B,Danderyd,Inverness,Slutpris,2650000,41.0,2.0
2025-04-11,Russinvägen 75,Stockholm,Hökarängen,Slutpris,3900000,88.0,4.0
2025-04-11,Sjöviksvägen 71,Stockholm,Liljeholmskajen,Slutpris,12100000,133.0,5.0
2025-04-11,Sickla Strand 69,Nacka,Sickla Strand,Slutpris,3050000,51.0,2.0
2025-04-11,Sikvägen 44,Tyresö,Centrala Tyresö,Slutpris,2100000,61.0,2.0
2025-04-11,Ekuddsvägen 13,Nacka,Ekudden,Slutpris,5750000,82.0,3.0
2025-04-11,Mårdstigen 16,Solna,Bergshamra,Slutpris,3650000,75.0,3.0
2025-04-11,Lindstigen 5,Stockholm,Ulvsunda,Slutpris,2280000,42.0,2.0
2025-04-11,Ekuddsvägen 25,Nacka,Sickla,Slutpris,4300000,66.0,2.0
2025-04-11,Nackabacken 4,Nacka,Nacka Centrum,Sista bud,6200000,96.0,4.0
2025-04-11,Kulladalsvägen 17B,Vaxholm,Kulladal,Slutpris,1895000,56.0,2.0
2025-04-11,Essinge Brogata 15,Stockholm,Lilla Essingen,Slutpris,2900000,38.0,2.0
2025-04-11,Svalövsvägen 2,Stockholm,Björkhagen,Slutpris,3450000,58.0,2.0
2025-04-11,Kubbegatan 3,Stockholm,Sköndal,Slutpris,3700000,95.0,4.0
2025-04-11,Eskadervägen 12,Täby,Näsby Park,Slutpris,1600000,24.0,1.0
2025-04-11,Vänortsstråket 51B,Sollentuna,Tureberg,Sista bud,2150000,87.0,3.0
2025-04-11,Rosengatan 8,Sundbyberg,Centrala Sundbyberg,Slutpris,4680000,54.0,2.0
2025-04-11,Torggatan 4F,Nynäshamn,Stockholms Skärgård,Slutpris,2995000,134.0,6.0
2025-04-11,Gästrikegatan 8,Stockholm,Vasastan,Slutpris,13150000,85.0,3.0
2025-04-11,Per Lindeströms väg 115,Stockholm,Hammarbyhöjden,Slutpris,3950000,57.0,2.0
2025-04-11,Kungssätravägen 36,Stockholm,Sätra,Slutpris,1350000,56.0,1.5
2025-04-11,Sandelsgatan 40,Stockholm,Gärdet,Slutpris,5050000,42.0,1.5
2025-04-11,Ripstigen 1,Solna,Bergshamra,Slutpris,5860000,90.0,3.5
2025-04-11,Trollvägen 2,Järfälla,Kallhäll,Slutpris,910000,20.6,1.0
2025-04-11,Sandelsgatan 38,Stockholm,Gärdet,Slutpris,3410000,35.0,1.5
2025-04-11,Höglundavägen 13,Haninge,Jordbro,Slutpris,1200000,61.0,2.0
2025-04-11,Spannvägen 13,Stockholm,Abrahamsberg,Slutpris,2570000,38.5,2.0
2025-04-11,Molkomsbacken 24,Stockholm,Farsta,Slutpris,2950000,100.0,4.0
2025-04-11,Bergsunds Strand 25,Stockholm,Södermalm,Slutpris,8900000,71.0,3.0
2025-04-11,Hantverkargatan 62,Stockholm,Kungsholmen,Slutpris,7150000,65.4,2.0
2025-04-11,Fallvindsgatan 4,Stockholm,Skarpnäck,Slutpris,2900000,71.0,3.0
2025-04-11,Siloplatsen 8,Nacka,Sicklaön,Slutpris,8700000,105.0,3.0
2025-04-11,Kallhällsleden 12,Järfälla,Kallhäll,Slutpris,1975000,81.5,3.0
2025-04-11,Pastellvägen 16,Stockholm,Johanneshov,Sista bud,2310000,35.0,1.0
2025-04-11,Anna Steckséns gata 15,Stockholm,Vasastan,Slutpris,3500000,31.0,1.0
2025-04-11,Värmlandsvägen 7A,Stockholm,Farsta,Slutpris,1995000,45.5,2.0
2025-04-11,Rotsundagårdsvägen 20B,Sollentuna,Rotsunda,Slutpris,2320000,97.8,4.0
2025-04-11,Hästskovägen 84,Järfälla,Jakobsberg,Slutpris,2050000,70.5,3.0
2025-04-11,Doktor Martingatan 6B,Södertälje,Södertälje Centrum,Slutpris,2350000,84.0,3.0
2025-04-11,Hantverkargatan 22,Stockholm,Kungsholmen,Slutpris,20500000,198.0,6.0
2025-04-11,Klubbacken 14,Stockholm,Mälarhöjden,Slutpris,3650000,54.0,3.0
2025-04-11,Nickelgränd 6,Stockholm,Vällingby,Slutpris,2480000,76.0,3.0
2025-04-11,Ekensbergsvägen 85,Solna,Råsunda,Sista bud,4120000,75.0,3.0
2025-04-11,Karlbergsvägen 70B,Stockholm,Vasastan,Slutpris,8050000,66.0,2.0
2025-04-11,Ljuskärrsgränden 2B,Nacka,Saltsjöbaden,Slutpris,5300000,85.0,3.0
2025-04-11,Öhmans väg 7,Värmdö,Gustavsberg Farstadal,Slutpris,6350000,125.0,5.0
2025-04-11,Optikvägen 9,Lidingö,Dalénum,Slutpris,3750000,49.0,2.0
2025-04-11,Olaus Magnus väg 18,Stockholm,Hammarbyhöjden,Sista bud,2500000,41.0,1.5
2025-04-11,Grundläggarvägen 33,Stockholm,Abrahamsberg,Slutpris,3750000,56.0,2.0
2025-04-11,Tre Kronors väg 58,Nacka,Kvarnholmen,Slutpris,3350000,65.0,2.0
2025-04-11,Hanna Paulis gata 17,Stockholm,Fruängen,Slutpris,3850000,85.0,3.0
2025-04-11,Kyrkogårdsvägen 137,Stockholm,Enskededalen,Sista bud,5295000,90.0,4.0
2025-04-11,Mjölgatan 2,Järfälla,Jakobsberg Söderdalen,Slutpris,1690000,54.0,2.0
2025-04-11,Runvägen 11,Österåker,Åkersberga,Slutpris,1900000,40.0,2.0
2025-04-11,Duvkullavägen 42A,Sundbyberg,Duvbo,Slutpris,2600000,63.0,2.0
2025-04-11,Folkungagatan 82,Stockholm,Södermalm,Sista bud,7200000,69.0,2.0
2025-04-11,Ågesta Broväg 65,Stockholm,Farsta,Slutpris,3600000,80.0,3.0
2025-04-11,Vattumannens gata 152,Haninge,Brandbergen,Slutpris,1500000,80.0,3.0
2025-04-11,Lövlundsvägen 25A,Nynäshamn,Centrala,Slutpris,775000,37.5,1.0
2025-04-11,Responsgatan 12,Stockholm,Midsommarkransen,Sista bud,2925000,46.0,2.0
2025-04-11,Ågatan 14,Sundbyberg,Bällstaån,Sista bud,7005000,83.0,3.0
2025-04-11,Långholmsgatan 16,Stockholm,Södermalm,Sista bud,3200000,41.0,2.0
2025-04-11,Tappvägen 31F,Stockholm,Annedal,Slutpris,5400000,82.0,3.5
2025-04-11,Adlerbethsgatan 17,Stockholm,Fredhäll,Slutpris,4750000,47.0,2.0
2025-04-11,Hamngatan 11B,Sundbyberg,Centrala Sundbyberg,Slutpris,7730000,91.5,4.0
2025-04-11,Havslänken 3,Norrtälje,Centrum,Slutpris,1695000,39.0,2.0
2025-04-11,Hälsingegatan 14F,Stockholm,Vasastan,Slutpris,7075000,50.0,2.0
2025-04-11,Atlasvägen 41,Nacka,Sickla,Slutpris,4795000,64.0,3.0
2025-04-11,Lillhagsvägen 8,Stockholm,Älvsjöbadet,Sista bud,2000000,69.0,3.0
2025-04-11,Viktor Sjöströms väg 6,Solna,Råsunda,Slutpris,4450000,56.0,2.0
2025-04-11,Bättringsvägen 6,Stockholm,Vällingby,Slutpris,1995000,67.5,2.0
2025-04-11,Nynäsvägen 366A,Stockholm,Enskede,Slutpris,3725000,68.0,3.0
2025-04-11,Boulevarden 81,Täby,Täby Park,Slutpris,3350000,54.0,2.0
2025-04-11,Runstenstorget 4,Haninge,Centrala Haninge,Slutpris,2000000,nan,nan
2025-04-10,Silverdalsvägen 25,Sollentuna,Sollentuna kommun,Slutpris,4200000,78.0,3.0
2025-04-10,Gröngölingsgatan 5,Solna,Järvastaden,Slutpris,2876850,51.0,2.0
2025-04-10,Sågverksgatan 120,Stockholm,Enskede-Årsta-Vantör,Slutpris,3933000,85.0,3.0
2025-04-10,Danderydsgatan 30,Stockholm,Östermalm,Slutpris,16500000,113.0,4.0
2025-04-10,Wivalliusgatan 11,Stockholm,Marieberg,Slutpris,17800000,122.0,4.0
2025-04-10,Sandfjärdsgatan 109,Stockholm,Årsta,Slutpris,3900000,77.0,4.0
2025-04-10,Vikingagatan 13,Stockholm,Vasastan,Slutpris,8150000,62.0,2.0
2025-04-10,Alphyddevägen 67,Nacka,Sickla,Slutpris,4600000,79.0,3.0
2025-04-10,Lötmogatan 1,Stockholm,Midsommarkransen,Slutpris,5950000,68.0,3.0
2025-04-10,Roslagsgatan 47,Stockholm,Vasastan,Slutpris,4200000,38.0,1.0
2025-04-10,Blommensbergsvägen 153,Stockholm,Aspudden,Slutpris,4600000,56.0,2.5
2025-04-10,Hornsgatan 49,Stockholm,Södermalm,Slutpris,2950000,22.0,1.0
2025-04-10,Skönviksvägen 285,Stockholm,Enskede,Slutpris,2375000,54.0,2.0
2025-04-10,Pilgatan 19B,Stockholm,Kungsholmen,Slutpris,6900000,62.0,2.0
2025-04-10,Fredriksbergsvägen 13,Vaxholm,Vaxön,Sista bud,2995000,86.9,3.0
2025-04-10,Ralångsvägen 3,Stockholm,Årsta,Slutpris,3650000,59.0,2.0
2025-04-10,Backvägen 10,Solna,Råsunda,Slutpris,6750000,91.0,4.0
2025-04-10,Viktor Sjöströms väg 11,Solna,Gamla Filmstaden,Slutpris,8600000,109.5,5.0
2025-04-10,Alphyddevägen 6,Nacka,Alphyddan,Slutpris,5400000,96.0,4.0
2025-04-10,Sareksvägen 2,Stockholm,Bromma,Slutpris,3900000,52.0,2.0
2025-04-10,Tomtebogatan 34C,Stockholm,Vasastan,Slutpris,9300000,71.0,3.0
2025-04-10,Levertinsgatan 3,Stockholm,Kristineberg,Sista bud,2700000,35.0,1.5
2025-04-10,Albygatan 125,Sundbyberg,Sundbyberg/Duvbo,Slutpris,3500000,64.0,2.0
2025-04-10,Södermannagatan 8,Stockholm,Södermalm,Slutpris,3200000,28.0,1.0
2025-04-10,Åsögatan 165,Stockholm,Södermalm Sofia,Slutpris,3820000,39.0,1.5
2025-04-10,Grusåsgränd 120,Stockholm,Enskede,Slutpris,6030000,130.0,6.0
2025-04-10,Mariagatan 10,Sundbyberg,Centrala Sundbyberg,Slutpris,2525000,34.0,1.0
2025-04-10,Bohusgatan 53,Stockholm,Södermalm,Slutpris,8850000,87.0,3.0
2025-04-10,Åsvägen 7,Solna,Råsunda,Sista bud,2060000,41.0,1.0
2025-04-10,Ringvägen 11H,Stockholm,Södermalm,Slutpris,6700000,74.0,3.0
2025-04-10,Sjövikstorget 11,Stockholm,Liljeholmskajen,Slutpris,6410000,78.0,3.5
2025-04-10,Förskottsvägen 12,Stockholm,Hägerstensåsen,Slutpris,3700000,57.0,2.0
2025-04-10,Alingsåsvägen 30,Stockholm,Hammarbyhöjden,Slutpris,5100000,70.0,3.0
2025-04-10,Alphyddevägen 9,Nacka,Alphyddan,Slutpris,2300000,38.4,1.0
2025-04-10,Strålgatan 12,Stockholm,Lilla Essingen,Slutpris,4100000,43.0,2.5
2025-04-10,Starrbäcksgatan 9A,Sundbyberg,Centrala,Slutpris,5900000,97.0,4.0
2025-04-10,Eyvind Johnsons gata 7,Stockholm,Hornsbergs Strand,Slutpris,4600000,51.0,2.0
2025-04-10,Sandhamnsgatan 59,Stockholm,Gärdet,Slutpris,7865000,87.0,3.0
2025-04-10,Vattenledningsvägen 85,Stockholm,Midsommarkransen,Slutpris,3050000,41.0,2.0
2025-04-10,Pråmvägen 2C,Ekerö,Ekerö Centrum,Sista bud,3020000,79.0,3.0
2025-04-10,Midskeppsgatan 24,Stockholm,Hammarby Sjöstad,Slutpris,8500000,103.0,4.0
2025-04-10,Folkparken 14,Haninge,Handen,Slutpris,2995000,84.5,4.0
2025-04-10,Bildhuggarvägen 23,Stockholm,Globen,Slutpris,2200000,28.0,1.0
2025-04-10,Warfvinges väg 7,Stockholm,Kungsholmen,Slutpris,4550000,54.0,2.0
2025-04-10,Anders Reimers väg 11,Stockholm,Södermalm,Slutpris,6325000,50.0,2.0
2025-04-10,Tegnérgatan 10,Stockholm,City,Slutpris,4750000,41.0,1.0
2025-04-10,Bäckvägen 129,Stockholm,Hägerstensåsen,Slutpris,2165000,30.0,1.0
2025-04-10,Ekensbergskajen 3,Stockholm,Gröndal,Slutpris,3710000,47.0,2.0
2025-04-10,Tantogatan 43,Stockholm,Södermalm Högalid,Slutpris,9800000,113.5,4.5
2025-04-10,Brännkyrkagatan 91,Stockholm,Södermalm,Slutpris,11900000,124.0,4.0
2025-04-10,Tegelbruksvägen 9B,Stockholm,Midsommarkransen,Slutpris,3900000,57.0,2.0
2025-04-10,Råggatan 8,Stockholm,Södermalm Katarina,Slutpris,3750000,36.5,2.0
2025-04-10,Svärdlångsvägen 19A,Stockholm,Årsta,Sista bud,2050000,41.4,1.5
2025-04-10,Strömkarlsvägen 78,Stockholm,Bromma,Slutpris,4600000,52.0,2.0
2025-04-10,Varvsgatan 6,Stockholm,Högalid,Slutpris,7320000,55.0,2.0
2025-04-10,Ripstigen 6,Solna,Bergshamra,Slutpris,5125000,70.0,3.0
2025-04-10,Fatburs Kvarngata 4,Stockholm,Södermalm,Slutpris,3600000,42.0,2.0
2025-04-10,David Bagares gata 26C,Stockholm,Norrmalm,Slutpris,5100000,32.0,2.0
2025-04-10,Grevgatan 49,Stockholm,Östermalm,Sista bud,8050000,59.0,3.0
2025-04-10,Nordenflychtsvägen 64,Stockholm,Kungsholmen,Slutpris,3750000,44.0,1.5
2025-04-10,Tosterövägen 17,Stockholm,Örby,Slutpris,1850000,43.0,1.0
2025-04-10,Rindögatan 25,Stockholm,Östermalm,Slutpris,4350000,37.2,2.0
2025-04-10,Barrskogsvägen 4,Tyresö,Skogsstad,Slutpris,3695000,81.0,3.0
2025-04-10,Annelundsstigen 5,Värmdö,Mörtnäs Hagar,Slutpris,2600000,53.0,2.0
2025-04-10,Engelbrekts väg 75C,Sollentuna,Tureberg,Slutpris,1750000,56.3,1.5
2025-04-10,Östervägen 16A,Solna,Råsunda,Sista bud,3875000,58.0,3.0
2025-04-10,Långsjövägen 58,Stockholm,Älvsjö,Slutpris,2750000,45.0,2.0
2025-04-10,Gustavsbergs Allé 22,Värmdö,Gustavsbergs Hamn,Slutpris,2100000,40.0,1.0
2025-04-10,Åsögatan 182,Stockholm,Södermalm,Slutpris,4315000,40.0,2.0
2025-04-10,Skolvägen 10,Lidingö,Torsvik,Slutpris,3650000,54.5,2.0
2025-04-10,Rorgängargatan 17A,Stockholm,Hammarby Sjöstad,Slutpris,4600000,66.0,2.0
2025-04-10,Annerovägen 16C,Sollentuna,Rotsunda,Slutpris,2695000,80.0,2.0
2025-04-10,Gränsvägen 170,Stockholm,Solhem,Slutpris,2690000,83.0,3.0
2025-04-10,Erstagatan 16,Stockholm,Södermalm Sofia,Slutpris,5250000,55.0,1.5
2025-04-10,Love Almqvists väg 4A,Stockholm,Kristineberg,Slutpris,2600000,27.0,1.0
2025-04-10,Stagneliusvägen 43,Stockholm,Kungsholmen Fredhäll,Sista bud,5900000,58.0,2.0
2025-04-10,Bangårdsvägen 57B,Norrtälje,Rimbo,Slutpris,1875000,87.0,4.0
2025-04-10,Björnsonsgatan 164,Stockholm,Blackeberg,Slutpris,3750000,66.0,3.0
2025-04-10,Ekholmsvägen 255,Stockholm,Skärholmen,Slutpris,1900000,60.7,2.0
2025-04-10,Strålgatan 8,Stockholm,Essingen,Slutpris,3120000,35.0,2.0
2025-04-10,Kantarellvägen 2,Vallentuna,Bällstaberg,Slutpris,2550000,74.2,3.0
2025-04-10,Johanneshovsvägen 112,Stockholm,Årsta,Slutpris,3750000,54.0,2.0
2025-04-10,Rönningevägen 55,Salem,Rönninge Centrum,Slutpris,1900000,57.0,2.0
2025-04-10,Henriksdalsringen 119,Nacka,Henriksdalsberget,Slutpris,2250000,40.0,1.0
2025-04-10,Storgatan 72A,Solna,Huvudsta,Slutpris,3150000,66.0,2.0
2025-04-10,Svartågatan 64,Stockholm,Bagarmossen,Slutpris,4100000,68.0,3.0
2025-04-10,Krikongränd 2,Stockholm,Hässelby Stand,Sista bud,1905000,52.0,2.0
2025-04-10,Vega Allé 49,Haninge,Vega,Slutpris,2750000,72.0,3.0
2025-04-10,Redargatan 10,Stockholm,Hammarby Sjöstad,Slutpris,3550000,41.0,1.5
2025-04-10,Gustaf De Lavals väg 18,Nacka,Järla Sjö,Slutpris,10000000,125.0,5.0
2025-04-10,Tollare Ängsväg 28,Nacka,Tollare,Sista bud,3995000,93.0,4.0
2025-04-10,Kedjebacken 4A,Värmdö,Gustavsberg Kedjebacken,Slutpris,3550000,79.0,3.0
2025-04-10,Skarpövägen 19,Nacka,Västra Orminge,Slutpris,2625000,81.0,4.0
2025-04-10,Bergavägen 2E,Österåker,Åkersberga Centrum,Slutpris,1640000,38.0,1.0
2025-04-10,Evenemangsgatan 30,Solna,Arenastaden,Slutpris,3065000,43.0,2.0
2025-04-10,Ljusterögatan 3,Stockholm,Södermalm,Slutpris,4750000,44.0,1.5
2025-04-10,Stenbockens gata 118,Haninge,Brandbergen,Slutpris,1055000,46.0,2.0
2025-04-10,Tångvägen 32,Stockholm,Telefonplan,Slutpris,2500000,45.0,2.0
2025-04-10,Källtorpsvägen 11,Järfälla,Kallhäll,Slutpris,3295000,74.5,3.0
2025-04-10,Råcksta Gårdsväg 21,Stockholm,Parkstad,Slutpris,3100000,80.0,3.5
2025-04-10,Prismastigen 6,Lidingö,Dalénum,Slutpris,7200000,79.0,3.0
2025-04-10,Åsögatan 173,Stockholm,Södermalm,Slutpris,23400000,197.0,6.0
2025-04-10,Edinsvägen 12,Nacka,Ektorp,Slutpris,2410000,58.0,2.0
2025-04-10,Sickla Kanalgata 45,Stockholm,Hammarby Sjöstad,Slutpris,8100000,105.0,4.0
2025-04-10,Tre Kronors väg 37,Nacka,Kvarnholmen,Slutpris,5550000,68.0,3.0
2025-04-10,Sigtunagatan 11,Stockholm,Vasastan,Slutpris,9500000,85.0,3.0
2025-04-10,Stora Ängby Allé 1D,Stockholm,Bromma,Slutpris,2300000,27.0,1.0
2025-04-10,Södermannagatan 21,Stockholm,Södermalm,Slutpris,4500000,35.0,2.0
2025-04-10,Båtängsvägen 8E,Stockholm,Hägersten,Slutpris,2850000,39.0,2.0
2025-04-10,Skånegatan 74,Stockholm,Södermalm,Slutpris,3550000,36.0,2.0
2025-04-10,Munkhättevägen 25A,Botkyrka,Tumba,Slutpris,1610000,39.5,1.0
2025-04-10,Stavangergatan 62,Stockholm,Husby,Slutpris,1750000,76.0,4.0
2025-04-10,Jungfrudansen 24,Solna,Jungfrudansen,Slutpris,2750000,46.0,1.0
2025-04-10,Max Sievertsgatan 6B,Sundbyberg,Centrala Sundbyberg,Slutpris,4500000,64.0,2.0
2025-04-10,Valhallavägen 110,Stockholm,Östermalm,Slutpris,19400000,145.0,5.0
2025-04-09,Banérgatan 55,Stockholm,Gärdet,Slutpris,9250000,72.0,3.0
2025-04-09,Stramaljvägen 17,Stockholm,Bromma,Slutpris,2600000,51.0,2.0
2025-04-09,Elgentorpsvägen 22,Botkyrka,Botkyrka kommun,Slutpris,2800000,98.0,3.0
2025-04-09,Terrängvägen 41,Stockholm,Västertorp,Slutpris,3160000,55.0,2.0
2025-04-09,Vegagatan 3,Stockholm,Vasastan,Slutpris,18000000,125.0,4.0
2025-04-09,Pingstvägen 21,Stockholm,Midsommarkransen,Slutpris,3500000,51.0,2.0
2025-04-09,Salagatan 22,Stockholm,Solhem,Slutpris,4300000,106.0,4.0
2025-04-09,Råcksta Gårdsväg 21,Stockholm,Parkstad,Slutpris,3825000,86.0,4.0
2025-04-09,Warfvinges väg 18,Stockholm,Kungsholmen,Slutpris,7550000,88.0,4.0
